type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123194328,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,20140123194328,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123194328,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,,,
mbdata,20140123194329,ninjabob,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194329,dolls4sale,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194329,henri,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194329,brain448,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194333,BlueVelvet,RT @truccotrucco why didnt i stay at the rally? im trapped in here the van is right outsdie the door,,,
mbdata,20140123194333,rrWine,RT @protoGuy cops and the van dude are hiding behind their doors - just like the movies,,,
mbdata,20140123194337,pumpitup,Click this link and nobody gets hurt! /linkcity.kronos,,,
mbdata,20140123194337,brontes_riff,THEY'RE KNOCKING ON DOORS!!!!,,,
mbdata,20140123194337,megaMan,"More sirens, people running down street away from gelato. I'm sticking. #TAG",,,
mbdata,20140123194337,AbilaPost,#APD ambulance has been dispatched the gelatogalore shooting #AbilaPost,,,
mbdata,20140123194337,KronosStar,Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,20140123194337,sofitees,somany cops i cant beleive this is happening just wanted coffee,36.059,24.857,
ccdata,20140123194337,,DIRE EMERGENCY/POLICE NEEDED-OFFICER DOWN-SEND ADDITIONAL UNITS,,,N. Alexandrias St / N. Ithakis St
mbdata,20140123194339,truccotrucco,im hearing more sirens i think i can get a view outside #shooting,36.059,24.856,
mbdata,20140123194339,HomelandIlluminations,Ambulance arrived at scene of standoff,,,
ccdata,20140123194339,,DISTURBANCE-NOISE,,,1979 N. Arkadou St
mbdata,20140123194340,gardener4958,RT @redisrad scary looking APD says #evacuate,,,
mbdata,20140123194341,sarajane,RT @sofitees i think a cop got shot! hes down?n might be dead,,,
mbdata,20140123194345,zengardener,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,20140123194345,microBanana,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,20140123194345,sarajane,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,20140123194346,rockStar113,police just told us to stay away from the area,,,
mbdata,20140123194346,megaMan,More police here and ambulance.  Good luck getting him out. #TAG,,,
mbdata,20140123194346,AbilaPoliceDepartment,Wounded officer being evacuated,,,
mbdata,20140123194346,dtrejos,Sounds like more than one amblance #standoff #fire,,,
mbdata,20140123194346,Simon_Hamaeth,ambulance is here for the cop- wonder if he'll be okay #praying,,,
mbdata,20140123194348,courage4life,RT @CentralBulletin report of officer down as result of gun fire at Abila business Gelatogalore #Abila #CentralBulletin,,,
mbdata,20140123194348,siliconKing,RT @Simon_Hamaeth I hope someone knows we're trapped in here #helpus #APD,,,
mbdata,20140123194357,wiseWords,RT @megaMan @ben some reporters have shown up - not sure whos who,,,
mbdata,20140123194357,klingon4real,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila,,,
mbdata,20140123194357,FriendsOfKronos,ambulance on it sway to gleatogalore shooting police officer shot #POK,,,
mbdata,20140123194357,protoGuy,I wonder who this van dude is he looks like he wants to kill the cops,,,
mbdata,20140123194357,megaMan,@ben Its a cop. Not sure his status.,,,
mbdata,20140123194357,CentralBulletin,officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin,,,
mbdata,20140123194359,KronosQuoth,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally,,,
mbdata,20140123194400,dolls4sale,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,20140123194400,lindyT,RT @KronosStar Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar,,,
mbdata,20140123194400,electricAvenue,RT @panopticon somebody is shooting across the street at gelatogalore - just went to octavios for an ink cartridge,,,
mbdata,20140123194400,brain448,RT @Sara_Nespola Somebody is shooting at us!,,,
mbdata,20140123194400,teresaJ,RT @SiaradSea keping movig typinghard,,,
mbdata,20140123194400,michelleR,May the creator bless the souls of the gunmen who lost their minds,,,
mbdata,20140123194400,megaMan,@ben sorry! its hard to report everything when yr behind a mailbox #TAG,,,
mbdata,20140123194400,praise111,prayers for the injured police officer and his family,,,
mbdata,20140123194400,HomelandIlluminations,Witnesses are reporting gunfire at corner of Ithakis and Alexandrias,,,
mbdata,20140123194400,roger_roger,I've gotta get out of here I can't believe this is happening,,,
ccdata,20140123194400,,ALARM-SECURE NO CRIME,,,5501 Anrop St
mbdata,20140123194403,sarajane,RT @FriendsOfKronos cop killed by POK terorists! where does the violence stop? #POK #terror,,,
mbdata,20140123194403,phantomagate,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila,,,
mbdata,20140123194403,blueSunshine,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila,,,
mbdata,20140123194407,zengardener,"RT @megaMan Black van faces off two cop cars, shots fired, people undercover, not moving until its under control #troubleatgelato",,,
mbdata,20140123194411,megaMan,Cop and buddy run out to ambulance. #TAG,,,
mbdata,20140123194411,HomelandIlluminations,APB reports more APD units en route,,,
mbdata,20140123194411,NewsOnlineToday,Witnesses report gunfire #Abila,,,
mbdata,20140123194411,prettyRain,I think I can hear police outside- someone tell them we're in here!,,,
ccdata,20140123194411,,POLICE UNITS DISPATCHED,,,N. Alexandrias St / N. Ithakis St
mbdata,20140123194422,blueSunshine,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,20140123194422,joyce101,RT @HomelandIlluminations BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.,,,
mbdata,20140123194422,farmboy,RT @prettyRain cops outside i think there's something wrong,,,
mbdata,20140123194423,truccotrucco,looks like there are 3 cop cars and the black van two people in the front of van #shooting,36.059,24.856,
mbdata,20140123194423,hempRules,Gelato Galore is owed by a Tethys businessman,,,
mbdata,20140123194423,megaMan,More police starting to arrive.  #TAG,,,
mbdata,20140123194423,creatorRocks,Courage is stronger than bullets!,,,
mbdata,20140123194426,KronosQuoth,The meaning of life is to find your gift. The purpose of life is to give it away.  #POKRally #HI,,,
mbdata,20140123194426,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123194426,KronosQuoth,Little minds are tamed and subdued by misfortune; but great minds rise above it.  #POKRally #HI,,,
mbdata,20140123194427,praise111,Hang in there!,,,
mbdata,20140123194428,slamrjamr,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar,,,
mbdata,20140123194428,megaMan,Wonder if the van guys are getting nervous or gonna give up #TAG,,,
mbdata,20140123194428,mountain478,Bummer. A gelato sounded good right now.Guess I'll have a beer instead,,,
ccdata,20140123194428,,DIRE EMERGENCY/SWAT TEAM DISPATCHED,,,N. Alexandrias St / N. Ithakis St
mbdata,20140123194429,wireHead1122,RT @protoGuy going to move so I can get a better view,,,
mbdata,20140123194429,lordWally,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias,,,
mbdata,20140123194429,sarajane,RT @roger_roger I'm here with?some other people - we're all hiding behind the counter.,,,
ccdata,20140123194429,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Ithakis St / N. Dentro St
mbdata,20140123194438,truccotrucco,putting my head back down #shooting,36.059,24.856,
mbdata,20140123194438,hermanM,get real - bullets kick arse,,,
mbdata,20140123194440,ernieO,What the heck is going on today!? Craziness!,,,
mbdata,20140123194440,megaMan,Police starting to move about - still can't see anyone in van - probably empty #TAG,,,
mbdata,20140123194440,AbilaPost,Police evacuating corner around Alexandiras and Ithakis for public safety,,,
mbdata,20140123194441,zengardener,RT @AbilaPost reports of gun fire at Gelatogalore #APD are on the scene #AbilaPost,,,
mbdata,20140123194441,megaMan,Cop telling me to go back up the street  #TAG,,,
mbdata,20140123194441,CentralBulletin,police evacuating area of shooting #Abila #CentralBulletin,,,
mbdata,20140123194445,ninjabob,RT @megaMan don't think anyone ran for it; they didn'thave time before police pulled in #TAG,,,
mbdata,20140123194445,sithLordJames,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,20140123194446,electricAvenue,RT @Simon_Hamaeth ambulance is here for the cop- wonder if he'll be okay #praying,,,
mbdata,20140123194451,megaMan,Behind a telephone pole #TAG #stillonit,,,
ccdata,20140123194451,,INCOMPLETE CALL FOR POLICE,,,N/A
mbdata,20140123194451,KronosQuoth,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally",,,
mbdata,20140123194451,KronosQuoth,Don't be afraid to give up the good to go for the great.  #POKRally #HI,,,
mbdata,20140123194457,teresaJ,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila,,,
mbdata,20140123194457,sithLordJames,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila,,,
mbdata,20140123194457,rrWine,RT @megaMan @ben Its a cop. Not sure his status.,,,
mbdata,20140123194500,siliconKing,RT @roger_roger Guy here thinks we can make a break for it. he's? chekcing the back room,,,
mbdata,20140123194500,KronosStar,Additional police have arrived to assist with building evacuations. #KronosStar #DancingDolphinFire,,,
mbdata,20140123194500,HomelandIlluminations,Evacuation expanded to include more buildings. #HI,,,
mbdata,20140123194500,dangermice,Lots of displaced people wonder where they will all go tonight,36.059,24.894,
mbdata,20140123194500,redisrad,#butwhere2,,,
mbdata,20140123194500,hempRules,Jax got called in to go help with #AbilaFire. #BravestHusbandEver #AbilasFinest,,,
mbdata,20140123194500,footfingers,imagine a Kronos without corporate pollution then act to make it happen #POK,36.054,24.902,
mbdata,20140123194500,FriendsOfKronos,police are doing something evacuating public around ALexandrias & Ithakis,,,
mbdata,20140123194500,michelleR,my friends was there and thank creator he wasn't killed to,,,
mbdata,20140123194500,protoGuy,van dude is waving his gun and shouting at cops.  He's crazy!,,,
mbdata,20140123194500,KronosStar,APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194500,AbilaPoliceDepartment,An office has been wounded in the course of duty. He is in good condition. More updates later. #APD,,,
mbdata,20140123194500,panopticon,the guy is screaming at the cops and waving a gun why arentt they shooting him just shot a cop,,,
mbdata,20140123194503,wiseWords,RT @truccotrucco OMG Abila Post says a cop got shot! what is happening??????,,,
mbdata,20140123194503,klingon4real,RT @megaMan still only taking peeks #stayingbehindmymailbox #TAG,,,
mbdata,20140123194503,vonneka,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila,,,
mbdata,20140123194507,henri,RT @roger_roger what's going on out there?,,,
mbdata,20140123194511,jaques,RT @HomelandIlluminations APD has one unit on site.,,,
mbdata,20140123194511,soup4u,RT @HomelandIlluminations APB reports more APD units en route,,,
mbdata,20140123194511,truccotrucco,i think were trapped in here #gelatogalore #shooting,36.059,24.856,
mbdata,20140123194511,brontes_riff,"Oh, guess that's just the neighbors",,,
mbdata,20140123194511,Officia1AbilaPost,#GAStech president Sanjorge among world's wealthiest  smad.co.kronos/9njpp39,,,
mbdata,20140123194511,SiaradSea,shooter s a nut,,,
ccdata,20140123194511,,MISDEMEANOR ASSAULT-IN PROGRESS,,,N. Arkadou St / N. Sirrakou St
mbdata,20140123194513,stolkfair,"RT @megaMan @ben @george Can't see whos in the van yet, one cop",,,
mbdata,20140123194513,KronosQuoth,Life is 10% what happens to me and 90% of how I react to it.  #KronosStar #POKRally,,,
mbdata,20140123194522,wiseWords,RT @protoGuy hope the cop isn't dead,,,
mbdata,20140123194522,plasticParts,RT @megaMan headlights from each car focused on the other #TAG,,,
mbdata,20140123194522,grlPwrz505,Did you get arrested? Get a lawyer now! :kline.kronos/signup #POKRally,,,
mbdata,20140123194522,ernieO,Let us support the victims. may the attackers know killing is not the solution.,,,
mbdata,20140123194522,brontes_riff,COPS everywhere!,,,
mbdata,20140123194522,Sara_Nespola,guy in the van has a gun and he doesn't seem too stable,,,
mbdata,20140123194522,michelleR,Thank you to #APD #AFD for your brave service! #AbilasFinest,,,
mbdata,20140123194522,BoraVerissimo,Trapped in the grocery. Guess we won't starve,,,
mbdata,20140123194523,siliconKing,RT @hempRules Gelato Galore is owed by a Tethys businessman,,,
mbdata,20140123194528,rrWine,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar,,,
mbdata,20140123194528,BlueVelvet,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar,,,
mbdata,20140123194528,luvMyPants,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar,,,
mbdata,20140123194537,wiseWords,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,20140123194540,phantomagate,RT @megaMan Police starting to move about - still can't see anyone in van - probably empty #TAG,,,
mbdata,20140123194542,KronosQuoth,The meaning of life is to find your gift. The purpose of life is to give it away.  #POKRally #HI,,,
mbdata,20140123194542,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,
mbdata,20140123194542,Clevvah4Evah,I would like to return the complement #POK #Rally #Grammar,,,
mbdata,20140123194545,jgrobannne,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,20140123194545,pinky,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost,,,
mbdata,20140123194545,sithLordJames,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,20140123194545,vonneka,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar,,,
mbdata,20140123194545,sithLordJames,RT @prettyRain OMGOMGOMG i'm scared -someones dead,,,
mbdata,20140123194545,microBanana,RT @roger_roger WTH? Did the stupid rally get?violent?,,,
mbdata,20140123194546,BlueVelvet,RT @megaMan More police here and ambulance.  Good luck getting him out. #TAG,,,
mbdata,20140123194547,AbilaPost,Additional #APD units have arrived at the scen of shooting at Gelatogalore #AbilaPost,,,
mbdata,20140123194548,klingon4real,RT @CentralBulletin report of officer down as result of gun fire at Abila business Gelatogalore #Abila #CentralBulletin,,,
mbdata,20140123194557,gardener4958,RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin,,,
mbdata,20140123194600,blueSunshine,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194600,plasticParts,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194600,jaques,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194600,InternationalNews,Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews,,,
mbdata,20140123194600,anaregents,cops are leaving becuz there is too much love here #APDfail?#POKrules,,,
mbdata,20140123194600,truccotrucco,more cops have arrived someone just saw #shooting,36.059,24.856,
mbdata,20140123194600,yomamma,OMG I live 10 minutes from the food store!!!!!!!,,,
mbdata,20140123194600,protoGuy,just realized the cops shot a lot of bullets and didn't hit the van dude,,,
mbdata,20140123194600,HomelandIlluminations,additional APD units on site of hostage scene,,,
mbdata,20140123194600,roger_roger,Guy just came back - says he looked out the back door and saw a black van and guys with guns.,,,
mbdata,20140123194606,Clevvah4Evah,Thats bad I have carpool tunnel #POK #Rally #Grammar,,,
mbdata,20140123194606,KronosQuoth,Fortune sides with him who dares.  #POKRally #HI,,,
mbdata,20140123194606,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,,,
mbdata,20140123194611,siliconKing,RT @HomelandIlluminations APD has one unit on site.,,,
mbdata,20140123194611,zengardener,RT @megaMan Cop and buddy run out to ambulance. #TAG,,,
mbdata,20140123194611,sithLordJames,RT @HomelandIlluminations APB reports more APD units en route,,,
mbdata,20140123194611,ninjabob,RT @HomelandIlluminations APB reports more APD units en route,,,
mbdata,20140123194621,roger_roger,I think we're stuck,,,
mbdata,20140123194622,jgrobannne,RT @ernieO Let us support the victims. may the attackers know killing is not the solution.,,,
mbdata,20140123194622,slamrjamr,RT @brontes_riff COPS everywhere!,,,
mbdata,20140123194628,rnbwBrite,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar,,,
mbdata,20140123194628,reggierockin776,I recommend this site #abila dates.kronos/clickhere,,,
mbdata,20140123194635,FriendsOfKronos,more cops coming to battle POK terrorists,,,
mbdata,20140123194637,BlueVelvet,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,20140123194637,zengardener,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,20140123194637,phantomagate,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,20140123194640,farmboy,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety,,,
mbdata,20140123194640,jaques,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety,,,
mbdata,20140123194641,onl1neRecords,doin the Fun'n'Run this weekend #abilacityPark,,,
mbdata,20140123194641,FriendsOfKronos,Sylvia's rally in the park just a distraction? #POK #terroristsnotasdumbastheylook,,,
mbdata,20140123194641,surferMan,the terorrist are off their rockers - they should all go back to church,,,
mbdata,20140123194641,protoGuy,don't our cops practice with their guns?,,,
mbdata,20140123194641,CentralBulletin,Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194641,InternationalNews,Abila police department is keeping people away from the scene of the shooting. #IntNews,,,
mbdata,20140123194641,prettyRain,we cant getout,,,
mbdata,20140123194647,ReggieWassali,cops are leaving! cops are scared of the power of community #POKRally,,,
mbdata,20140123194647,roger_roger,I can't stay here - going to take my changes out the back,,,
ccdata,20140123194647,,TRAFFIC STOP,,,64 Pafin Rd
ccdata,20140123194651,,INCOMPLETE CALL FOR POLICE,,,N/A
mbdata,20140123194653,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",,,
mbdata,20140123194653,KronosQuoth,Our consciousness arises and subsides in mortal success #POKRally #HI,,,
mbdata,20140123194700,rrWine,RT @soulofShi Wow! Most excitement this town has seen in a while.  Going down to #GG to check it out. Who's with me?,,,
mbdata,20140123194700,lindyT,RT @HomelandIlluminations Evacuation expanded to include more buildings. #HI,,,
mbdata,20140123194700,worldWatcher,RT @dangermice Lots of displaced people wonder where they will all go tonight,,,
mbdata,20140123194700,jgrobannne,RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews,,,
mbdata,20140123194700,blueSunshine,RT @HomelandIlluminations additional APD units on site of hostage scene,,,
mbdata,20140123194700,GreyCatCollectibles,#sososad,,,
mbdata,20140123194700,martaO,#finallyhere - but where is he?,,,
mbdata,20140123194700,truthforcadau,cops are leaving without violence #peacerules #POK,36.051,24.854,
mbdata,20140123194700,luvwool,thank goodness for microblogs - no one else is telling us what's going on,,,
mbdata,20140123194700,protoGuy,more cops have come this is getting real,,,
mbdata,20140123194700,KronosStar,Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar,,,
mbdata,20140123194700,AbilaPoliceDepartment,Reporting a police event at Ithakis and Alexandrias. Please avoid this area while we resolve the situation. #APD,,,
mbdata,20140123194700,roger_roger,no one but me wants to run. WHATS GOING ON OUT THERE???!!!!!,,,
mbdata,20140123194700,Simon_Hamaeth,so scary #standoff,,,
ccdata,20140123194700,,CRIME SCENE INVESTIGATION REQUEST-LOCATION/PERSON/INCIDENT OF INTEREST,,,1422 N. Souliou St
mbdata,20140123194711,joyce101,RT @HomelandIlluminations APB reports more APD units en route,,,
mbdata,20140123194714,meds4realz43,get paid to give away free software! Easy make.money.kronos/link #kronos,,,
mbdata,20140123194714,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,
mbdata,20140123194737,henri,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar,,,
mbdata,20140123194739,BlueVelvet,RT @HomelandIlluminations Ambulance arrived at scene of standoff,,,
mbdata,20140123194740,microBanana,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety,,,
mbdata,20140123194741,rnbwBrite,RT @onl1neRecords doin the Fun'n'Run this weekend #abilacityPark,,,
mbdata,20140123194741,luvMyPants,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194742,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",,,
mbdata,20140123194751,stolkfair,RT @megaMan Behind a telephone pole #TAG #stillonit,,,
mbdata,20140123194757,gardener4958,RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin,,,
mbdata,20140123194757,lindyT,RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin,,,
mbdata,20140123194800,ninjabob,RT @praise111 prayers for the injured police officer and his family,,,
mbdata,20140123194800,ninjabob,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194800,microBanana,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194800,worldWatcher,RT @HomelandIlluminations additional APD units on site of hostage scene,,,
mbdata,20140123194800,lindyT,RT @HomelandIlluminations additional APD units on site of hostage scene,,,
mbdata,20140123194800,jaques,RT @roger_roger Guy just came back - says he looked out the back door and saw a black van and guys with guns.,,,
mbdata,20140123194800,klingon4real,RT @KronosStar Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar,,,
mbdata,20140123194811,zengardener,"RT @brontes_riff Oh, guess that's just the neighbors",,,
mbdata,20140123194812,KronosQuoth,Every strike brings me closer to the next home run.  #KronosStar #POKRally,,,
mbdata,20140123194813,grlPwrz505,Wanna get my van detailed -recommendations? #blackvansrules,,,
mbdata,20140123194813,ourcountryourrights,cops are leaving - wonder what's going on #POK,,,
mbdata,20140123194813,SiaradSea,wonder if ii can snek out,,,
ccdata,20140123194813,,ALARM-SECURE NO CRIME,,,6464 N. Carnero St
mbdata,20140123194822,soup4u,RT @michelleR Thank you to #APD #AFD for your brave service! #AbilasFinest,,,
mbdata,20140123194823,vetsRock,RT @truccotrucco looks like there are 3 cop cars and the black van two people in the front of van #shooting,,,
mbdata,20140123194840,sithLordJames,RT @ernieO What the heck is going on today!? Craziness!,,,
mbdata,20140123194840,joyce101,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety,,,
mbdata,20140123194840,plasticParts,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety,,,
mbdata,20140123194841,wireHead1122,RT @surferMan the terorrist are off their rockers - they should all go back to church,,,
mbdata,20140123194841,vonneka,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194841,phantomagate,RT @InternationalNews Abila police department is keeping people away from the scene of the shooting. #IntNews,,,
mbdata,20140123194841,KronosQuoth,You become what you believe.  #KronosStar #POKRally,,,
mbdata,20140123194841,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,
mbdata,20140123194841,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,
mbdata,20140123194841,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,20140123194900,gardener4958,RT @HomelandIlluminations Evacuation expanded to include more buildings. #HI,,,
mbdata,20140123194900,zengardener,RT @hempRules Jax got called in to go help with #AbilaFire. #BravestHusbandEver #AbilasFinest,,,
mbdata,20140123194900,sarajane,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar,,,
mbdata,20140123194900,brain448,RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews,,,
mbdata,20140123194900,blueSunshine,RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews,,,
mbdata,20140123194900,joyce101,RT @HomelandIlluminations additional APD units on site of hostage scene,,,
mbdata,20140123194900,footfingers,the cops are scared of the people rising up against the system #POK,36.054,24.902,
mbdata,20140123194900,joyBubbles,I feel to awful about the attack on these poor people. we can send robots to mars why can't we find a way to stop ivolence,,,
mbdata,20140123194900,panopticon,looks the cop might be up now #APD,,,
mbdata,20140123194900,prettyRain,please help us SOMEONE!!!!!!,,,
ccdata,20140123194900,,VEHICLE ACCIDENT-REPORT,,,N. Pilau St / N. Arkadiou St
mbdata,20140123194905,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123194905,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,
mbdata,20140123194905,KronosQuoth,Success does not consist in never making mistakes but in never making the same one a second time.  #POKRally #HI,,,
mbdata,20140123194913,wiseWords,RT @grlPwrz505 Wanna get my van detailed -recommendations? #blackvansrules,,,
mbdata,20140123194921,dragonRider1,RT @roger_roger I think we're stuck,,,
mbdata,20140123194922,soup4u,RT @Sara_Nespola guy in the van has a gun and he doesn't seem too stable,,,
mbdata,20140123194933,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,
mbdata,20140123194933,eazymoney,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123194941,rnbwBrite,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194941,slamrjamr,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194941,stolkfair,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194941,dragonRider1,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin,,,
mbdata,20140123194941,microBanana,RT @InternationalNews Abila police department is keeping people away from the scene of the shooting. #IntNews,,,
mbdata,20140123194941,AbilaPost,Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost,,,
mbdata,20140123195000,phantomagate,RT @HomelandIlluminations additional APD units on site of hostage scene,,,
mbdata,20140123195000,dolls4sale,RT @protoGuy more cops have come this is getting real,,,
mbdata,20140123195000,teresaJ,RT @panopticon looks the cop might be up now #APD,,,
mbdata,20140123195000,NewsOnlineToday,Dancing Dolphin fire in abila continues. Hoping for the best. #NewsOnline,,,
mbdata,20140123195000,writinLazy,make $630-$8062 a month online money.kronos/workathome #AbilaFire,,,
mbdata,20140123195000,anaregents,Viktor-E is playing Ode to Juliana which is so sad #RememberJuliana #RememberElian #POK,,,
mbdata,20140123195000,ourcountryourrights,Ode to Juliana is a beautiful song - she'd be here if gastech hadn't killed her #POK,,,
mbdata,20140123195000,truccotrucco,ambulance has arrived hopefully getting the cop to the hospital fast praying hes OK #shooting,36.059,24.856,
mbdata,20140123195000,protoGuy,ambulance has shown up for the injured cop,,,
mbdata,20140123195000,CentralBulletin,Ambulance has arrived for wounded officer #Abila #CentralBulletin,,,
mbdata,20140123195000,roger_roger,gonna make a break for it. wish me luck.,,,
mbdata,20140123195002,Clevvah4Evah,Your spelling and grammer are atrotious #POK #Rally #Grammar,,,
mbdata,20140123195002,KronosQuoth,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally,,,
mbdata,20140123195002,KronosQuoth,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI",,,
